UNIQUE_ID,UNIQUE_ID2,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,MMO_MRC_EQP,P_TIME,M_TIME,ChuckID,dCol,dRow,POS_X_VALN,POS_Y_VALN,RK1,RK2,RK3,RK4,RK5,RK6,RK7,RK8,RK9,RK10,RK11,RK12,RK13,RK14,RK15,RK16,RK17,RK18,RK19,RK20,RK21,RK22,RK23,RK24,RK25,RK26,RK27,RK28,RK29,RK30,RK31,RK32,RK33,RK34,RK35,RK36,RK37,RK38,RK39,RK40,RK41,RK42,RK43,RK44,RK45,RK46,RK47,RK48,RK49,RK50,RK51,RK52,RK53,RK54,RK55,RK56,RK57,RK58,RK59,RK60,RK61,RK62,RK63,RK64,RK65,RK66,RK67,RK68,RK69,RK70,RK71,RK72
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_0_1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,0,1,2814.357,32940.0,0.0,0.000213,0.0,0.02595,0.0,0.02361,0.0,0.001199,0,-0.001861,0.0,-0.002825,0.0,-0.000261,0,-0.000166,0,-8.1e-05,0.0,0,0,-0.06512,0,0.152691,0,0.3904,0,0,0,0,0,0.061972,0,0.023269,0,0.050571,0,0,0,0,0,0,0,0,0,-0.023633,0,-0.112187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_0_2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,0,2,2814.357,65880.0,0.0,-0.000126,0.0,0.023698,0.0,0.016051,0.0,0.003635,0,-0.001656,0.0,2.2e-05,0.0,-0.000369,0,4.4e-05,0,9.7e-05,0.0,0,0,-0.088392,0,0.130346,0,0.111205,0,0,0,0,0,0.087184,0,-0.015735,0,-0.005435,0,0,0,0,0,0,0,0,0,-0.025297,0,-0.071419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_0_3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,0,3,2814.357,98820.0,0.0,1.9e-05,0.0,0.01925,0.0,0.011282,0.0,0.001979,0,-0.001855,0.0,-0.00113,0.0,-0.000299,0,5.6e-05,0,7e-05,0.0,0,0,-0.119263,0,0.140351,0,0.162072,0,0,0,0,0,0.110879,0,-0.023047,0,-0.142243,0,0,0,0,0,0,0,0,0,-0.020448,0,-0.010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_0_4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,0,4,2814.357,131760.0,0.0,-1.5e-05,0.0,0.007427,0.0,-0.024047,0.0,-0.000506,0,-0.002288,0.0,-0.000346,0.0,-0.000613,0,7.2e-05,0,7.8e-05,0.0,0,0,-0.212373,0,0.334417,0,0.353993,0,0,0,0,0,0.143068,0,0.106399,0,-0.021525,0,0,0,0,0,0,0,0,0,-0.031328,0,-0.075238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_-4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,-4,25398.037,-131760.0,0.0,-0.00017,0.0,-0.060867,0.0,-0.00991,0.0,0.002257,0,0.001581,0.0,-1.6e-05,0.0,-0.000194,0,0.000247,0,9.6e-05,0.0,0,0,0.094706,0,-0.12478,0,0.226036,0,0,0,0,0,0.025936,0,-0.044634,0,-0.180636,0,0,0,0,0,0,0,0,0,-0.000575,0,0.002903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_-3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,-3,25398.037,-98820.0,0.0,-0.000319,0.0,0.021809,0.0,-0.008437,0.0,0.003189,0,0.000263,0.0,-0.000707,0.0,-0.000369,0,-3.9e-05,0,9.6e-05,0.0,0,0,-0.097411,0,0.093811,0,0.23073,0,0,0,0,0,0.102068,0,0.028832,0,-0.036604,0,0,0,0,0,0,0,0,0,-0.041881,0,-0.082446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_-2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,-2,25398.037,-65880.0,0.0,0.000245,0.0,0.015584,0.0,0.009005,0.0,0.003515,0,-0.000645,0.0,-0.000645,0.0,-0.000169,0,0.00019,0,7.8e-05,0.0,0,0,-0.13395,0,0.059438,0,0.238824,0,0,0,0,0,0.086051,0,-0.080129,0,-0.120661,0,0,0,0,0,0,0,0,0,0.00544,0,-0.069505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_-1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,-1,25398.037,-32940.0,0.0,4.9e-05,0.0,0.034544,0.0,-0.019381,0.0,0.00076,0,0.001151,0.0,0.000107,0.0,-0.000372,0,0.000302,0,-3e-05,0.0,0,0,-0.059628,0,-0.012871,0,0.31532,0,0,0,0,0,0.132639,0,-0.08061,0,-0.066617,0,0,0,0,0,0,0,0,0,-0.010638,0,-0.108759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_0,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,0,25398.037,0.0,0.0,0.0001,0.0,0.023617,0.0,-0.001902,0.0,0.001139,0,-6.3e-05,0.0,-0.001518,0.0,-0.00043,0,7.3e-05,0,0.000372,0.0,0,0,-0.020948,0,0.00194,0,0.202238,0,0,0,0,0,0.111118,0,-0.026609,0,-0.106173,0,0,0,0,0,0,0,0,0,-0.003716,0,-0.058709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,1,25398.037,32940.0,0.0,4.7e-05,0.0,0.048154,0.0,-0.016213,0.0,0.000658,0,-0.000195,0.0,-0.001317,0.0,-0.000411,0,0.000135,0,-4.8e-05,0.0,0,0,-0.071032,0,0.019378,0,0.200801,0,0,0,0,0,0.151029,0,-0.02339,0,-0.071958,0,0,0,0,0,0,0,0,0,-0.011999,0,-0.053686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,2,25398.037,65880.0,0.0,-0.000144,0.0,0.033488,0.0,-0.009403,0.0,0.001387,0,0.001223,0.0,-0.001015,0.0,-0.00048,0,0.000119,0,6.2e-05,0.0,0,0,-0.057847,0,-0.039771,0,0.344212,0,0,0,0,0,0.169981,0,-0.031821,0,-0.10186,0,0,0,0,0,0,0,0,0,-0.013922,0,-0.125674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,3,25398.037,98820.0,0.0,-0.00033,0.0,0.025794,0.0,-0.025462,0.0,0.002455,0,0.00033,0.0,-0.000936,0.0,-0.000495,0,0.000316,0,0.000103,0.0,0,0,-0.085037,0,0.083654,0,0.309718,0,0,0,0,0,0.123014,0,-0.091029,0,-0.018516,0,0,0,0,0,0,0,0,0,-0.05523,0,-0.123651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,1,4,25398.037,131760.0,0.0,0.000179,0.0,-0.02789,0.0,-0.017707,0.0,-0.000982,0,-0.00272,0.0,-0.000702,0.0,-0.000497,0,8.6e-05,0,-3.2e-05,0.0,0,0,-0.128124,0,0.081957,0,0.044267,0,0,0,0,0,0.088161,0,-0.059246,0,0.059517,0,0,0,0,0,0,0,0,0,-0.025899,0,0.006641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,-4,47981.717,-131760.0,0.0,0.000586,0.0,-0.040022,0.0,0.044754,0.0,-0.001118,0,-0.0049,0.0,0.001321,0.0,-9e-05,0,-0.000117,0,8.1e-05,0.0,0,0,0.036387,0,0.091679,0,0.029637,0,0,0,0,0,0.022251,0,0.017724,0,-0.111363,0,0,0,0,0,0,0,0,0,0.01649,0,-0.012507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,-3,47981.717,-98820.0,0.0,0.000184,0.0,0.02037,0.0,0.013576,0.0,0.002942,0,-0.002375,0.0,-0.003174,0.0,-0.000424,0,-1.9e-05,0,-9e-06,0.0,0,0,-0.130069,0,0.157077,0,0.279192,0,0,0,0,0,0.124504,0,-0.040891,0,0.021026,0,0,0,0,0,0,0,0,0,-0.029188,0,-0.058647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,-2,47981.717,-65880.0,0.0,-3.4e-05,0.0,0.032971,0.0,-0.000623,0.0,0.001657,0,-0.000524,0.0,-0.000215,0.0,-0.000566,0,-0.000116,0,0.000176,0.0,0,0,-0.091848,0,-0.003016,0,0.243347,0,0,0,0,0,0.169596,0,0.03245,0,-0.024487,0,0,0,0,0,0,0,0,0,0.009893,0,-0.087342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,-1,47981.717,-32940.0,0.0,0.000153,0.0,0.02501,0.0,0.009072,0.0,0.002352,0,-0.00084,0.0,0.00057,0.0,-0.000344,0,-1.6e-05,0,0.000137,0.0,0,0,-0.076878,0,0.140608,0,0.088052,0,0,0,0,0,0.103063,0,-0.012156,0,-0.06244,0,0,0,0,0,0,0,0,0,-0.031163,0,-0.049921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_0,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,0,47981.717,0.0,0.0,-3.1e-05,0.0,0.023332,0.0,-0.009842,0.0,0.00354,0,-0.00062,0.0,-0.003769,0.0,-0.000447,0,0.000112,0,6.7e-05,0.0,0,0,-0.177493,0,0.121021,0,0.311498,0,0,0,0,0,0.155006,0,-0.046804,0,-0.030682,0,0,0,0,0,0,0,0,0,-0.045323,0,-0.068479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,1,47981.717,32940.0,0.0,0.000142,0.0,0.03646,0.0,0.011285,0.0,0.001354,0,-0.001833,0.0,-0.000399,0.0,-0.000417,0,-0.000138,0,0.00012,0.0,0,0,-0.070596,0,0.137645,0,0.117825,0,0,0,0,0,0.119961,0,0.027821,0,-0.057401,0,0,0,0,0,0,0,0,0,-0.009972,0,-0.009187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,2,47981.717,65880.0,0.0,0.00023,0.0,0.037466,0.0,0.016074,0.0,0.000257,0,-0.002401,0.0,-0.001071,0.0,-0.000436,0,-3.8e-05,0,0.000132,0.0,0,0,-0.022975,0,0.239406,0,0.233257,0,0,0,0,0,0.124887,0,0.010413,0,-0.033309,0,0,0,0,0,0,0,0,0,-0.042499,0,-0.077795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,3,47981.717,98820.0,0.0,0.000314,0.0,0.031056,0.0,0.026783,0.0,0.002598,0,-0.001508,0.0,-0.003401,0.0,-0.000395,0,-8.6e-05,0,-1.3e-05,0.0,0,0,-0.129311,0,0.161156,0,0.19467,0,0,0,0,0,0.113646,0,-0.008757,0,-0.009567,0,0,0,0,0,0,0,0,0,-0.039375,0,-0.038443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,2,4,47981.717,131760.0,0.0,-0.000745,0.0,-0.046707,0.0,-0.041135,0.0,0.002001,0,-0.004861,0.0,-0.001149,0.0,-0.000197,0,-6.9e-05,0,-0.000618,0.0,0,0,-0.039542,0,0.14685,0,-0.065586,0,0,0,0,0,0.112702,0,0.002982,0,0.005469,0,0,0,0,0,0,0,0,0,-0.045798,0,-0.081888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-4,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,3,-4,70565.397,-131760.0,0.0,0.001705,0.0,-0.140133,0.0,0.014791,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-3,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,3,-3,70565.397,-98820.0,0.0,-0.000527,0.0,0.014647,0.0,0.001729,0.0,0.001058,0,-0.000957,0.0,0.000252,0.0,-0.000469,0,4e-06,0,2.5e-05,0.0,0,0,-0.026505,0,0.147928,0,0.267018,0,0,0,0,0,0.144682,0,0.000575,0,0.018226,0,0,0,0,0,0,0,0,0,-0.046636,0,-0.080207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-2,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,3,-2,70565.397,-65880.0,0.0,8.4e-05,0.0,0.021341,0.0,0.021856,0.0,0.003127,0,-0.000305,0.0,-0.001846,0.0,-0.000364,0,-0.000157,0,1.5e-05,0.0,0,0,-0.141777,0,0.112627,0,0.168528,0,0,0,0,0,0.108759,0,0.020856,0,-0.007454,0,0,0,0,0,0,0,0,0,-0.036016,0,-0.005107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,-,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,3,-1,70565.397,-32940.0,0.0,-0.000273,0.0,0.060328,0.0,-0.016561,0.0,0.002803,0,0.001155,0.0,-0.000289,0.0,-0.000774,0,0.000138,0,6.4e-05,0.0,0,0,-0.08524,0,-0.006571,0,0.090013,0,0,0,0,0,0.187941,0,-0.03075,0,0.064599,0,0,0,0,0,0,0,0,0,-0.02902,0,-0.053347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
